SK_ID_CURR,TARGET
100001,0.07814412009107709
100005,0.0884630932772475
100013,0.056339255699462694
100028,0.041661437348102896
100038,0.09778688352803738
100042,0.04355899562152172
100057,0.05382563250809255
100065,0.06886069170661142
100066,0.04331537373020845
100067,0.09660118074403087
100074,0.07124817308661897
100090,0.062016150881613476
100091,0.10714855873639963
100092,0.07990919687137238
100106,0.08005480476748554
100107,0.12214001067105754
100109,0.08053809485397895
100117,0.055590497677245304
100128,0.061049035952097375
100141,0.07649399746221566
100150,0.058376198367765496
100168,0.04765955111627095
100169,0.066518634286213
100170,0.05051963191537854
100171,0.0768768001400008
100172,0.10186307639796527
100184,0.05400131256336282
100187,0.06580384287769588
100212,0.07942740420601634
100222,0.08179209500847343
100223,0.04926588199183274
100232,0.05443141317127046
100241,0.13198196168730017
100245,0.05418746708693042
100253,0.040462516043301415
100256,0.08820543412263117
100271,0.04315142789263497
100278,0.15471123059745528
100280,0.05164554202863598
100306,0.14256466484493524
100311,0.12835565453511394
100312,0.052832813850744696
100330,0.10259328193379519
100331,0.053515904086058136
100352,0.1045570747005359
100358,0.08382471676301272
100367,0.0645128957382617
100382,0.12792372288236867
100384,0.07256092768439784
100385,0.09274533704864876
100386,0.06348880879072168
100399,0.040173578044485916
100404,0.08966103671466122
100416,0.049023270734441515
100422,0.10887798382836873
100426,0.05019658645237548
100438,0.06575001034872806
100444,0.11228750408336902
100445,0.09865464038596913
100446,0.11235427742626342
100447,0.047256215701333426
100450,0.051734273635383
100466,0.049702462517930396
100483,0.04800443020045929
100484,0.04116175882870648
100494,0.06551352874815816
100510,0.11872215035262793
100512,0.043682738014037215
100517,0.05184130536922172
100548,0.040072481289103117
100551,0.048460535712708044
100552,0.0923598597903171
100553,0.05755781984928236
100561,0.10539294036628462
100568,0.21016718253048883
100569,0.046260427385836814
100591,0.08687476691339793
100592,0.034362995560551376
100602,0.07973193719688665
100607,0.06895859592291162
100613,0.0651172559987451
100617,0.11834935916189228
100618,0.09835261081693872
100622,0.10770729727408489
100625,0.10357637195877983
100677,0.12221516238388107
100699,0.06543683149559816
100702,0.23674336143795538
100711,0.059306172227608644
100729,0.10908667217647934
100740,0.1148517470756625
100744,0.10893214272297187
100745,0.08290696509802785
100747,0.09256548249281599
100751,0.2030495905862373
100752,0.07968049515781275
100753,0.1491030190582222
100754,0.12896818435029245
100760,0.06809700805088663
100762,0.0811712264032988
100763,0.0926752946458532
100765,0.0568888007327492
100770,0.08022887043619958
100772,0.04996367216090285
100777,0.05011487496419918
100791,0.059541330794954564
100792,0.04195988609886477
100797,0.05344207916713499
100823,0.08013901655372459
100826,0.07502949002975841
100830,0.04862240728236769
100836,0.13172693612303596
100872,0.10419426484922285
100910,0.07923623414346674
100913,0.10424436802196241
100918,0.08292611692389724
100931,0.04331205073855575
100952,0.07125641414583757
100953,0.06075580257011711
100965,0.14445872761943732
100970,0.045292307500561
100982,0.12195388512267515
100983,0.15461983915174163
100984,0.06556127525880645
100987,0.08489832760553641
100997,0.06382866577858345
100998,0.11028316027456446
101002,0.10159556776730792
101005,0.15434158137843482
101008,0.12430946271013965
101020,0.06964465071704204
101021,0.08282198941065694
101024,0.09939781098046707
101025,0.11770622953435259
101026,0.07174238015837553
101031,0.0480702183189721
101041,0.0375046944021586
101051,0.03998899829857389
101055,0.08374876603646379
101056,0.19472957759422638
101057,0.07989709477462296
101064,0.04775258312071125
101079,0.08402459957401306
101087,0.06153474777883135
101090,0.040859929981193054
101092,0.06655806111624013
101097,0.07671226480908445
101099,0.035071339969467284
101107,0.09538986590355308
101118,0.08004178867378664
101125,0.060993934291575534
101126,0.05309429971922083
101128,0.07326988879755315
101136,0.12883114409323876
101140,0.12109017701367869
101149,0.06417434665133107
101160,0.053853615358120735
101169,0.11126481959434897
101181,0.06031689806888279
101186,0.055407350295881744
101190,0.09603661030410772
101193,0.10563756603754289
101194,0.12996532943304925
101198,0.09874868629589573
101200,0.04548059909334245
101204,0.07635097010344045
101211,0.06122512053849073
101213,0.07578484645504881
101223,0.08577935282732652
101225,0.10042466866862837
101237,0.06868431060568952
101243,0.06863411789982793
101244,0.1378414634688763
101258,0.04919399148911876
101259,0.11480304451532884
101268,0.10151037568716083
101269,0.057470718726356604
101271,0.10491575319020091
101279,0.047802857567348894
101281,0.07631920481201672
101287,0.06173737574275781
101292,0.048844921117414807
101294,0.07150318268228953
101296,0.054774481580979605
101297,0.058609481655327846
101299,0.06321979071581707
101301,0.07574060133181999
101305,0.09271530448911407
101308,0.07928351526722834
101318,0.03442341629815187
101327,0.15377296440993388
101329,0.06417873322139392
101332,0.0486000141768695
101337,0.06211667627829903
101343,0.03640589146079587
101345,0.049077378553696135
101346,0.05021492427418375
101353,0.034939569580830734
101354,0.10963047424993809
101355,0.12270742364008091
101356,0.041176181472419256
101362,0.07918616932081284
101363,0.15023864106142404
101365,0.04550732703747942
101366,0.08016915049583463
101367,0.1230763836397205
101368,0.03991174359349778
101374,0.10501151206860426
101380,0.05935123239441419
101383,0.04803497670361638
101398,0.039687312175185355
101399,0.12808304773787263
101401,0.11791269142935563
101412,0.0912531040532904
101426,0.08814998432997796
101427,0.23308816149114997
101428,0.12464989466345626
101429,0.09538892606107244
101434,0.06812851615776672
101440,0.08978913625928805
101448,0.05980420685106197
101449,0.07908534700779896
101465,0.06088108224481829
101467,0.07279692972934021
101472,0.10795364550167533
101478,0.09123219237376574
101497,0.07040442454200882
101504,0.0942942866853891
101547,0.0585235065126568
101548,0.07284519547011216
101555,0.09992304676004445
101570,0.0629543864667767
101572,0.06793611592670495
101578,0.05977943536037698
101580,0.1544366385556402
101588,0.11628839275710293
101602,0.08624783622888377
101610,0.11804268127641956
101614,0.07186932235528025
101616,0.08030827806436991
101643,0.07810202048265179
101644,0.08451197609654643
101649,0.09315179139986325
101650,0.0892540803255909
101665,0.0328033067337511
101667,0.11396562122476714
101669,0.04824159365388068
101674,0.0793198840513663
101675,0.04597474166773421
101678,0.09271021561686026
101682,0.07773709683175799
101686,0.05992129487608209
101697,0.1317264300020671
101700,0.17204738314074902
101711,0.04694014673392166
101714,0.04163114901150117
101715,0.14165055929180997
101728,0.0693490615629511
101732,0.05171909646719291
101757,0.08878928891636267
101758,0.09292202586826875
101759,0.0787457267277622
101762,0.034317466332977095
101764,0.04901832931013498
101780,0.18446881114484268
101784,0.056118617541563894
